symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,buy,false,25.000000,238.350000,603536715,1700000028269394,2023-04-03T10:31:20,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,buy,false,25.000000,238.350000,603536716,1700000028269394,2023-04-03T10:31:20,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,buy,false,25.000000,238.400000,603536717,1700000028269394,2023-04-03T10:31:20,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,buy,false,25.000000,238.400000,603536718,1700000028269394,2023-04-03T10:31:20,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,sell,false,25.000000,181.700000,605479147,1700000074620136,2023-04-03T13:43:16,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,sell,false,25.000000,181.700000,605479148,1700000074620136,2023-04-03T13:43:16,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,sell,false,25.000000,181.750000,605479146,1700000074620136,2023-04-03T13:43:16,2023-04-06
BANKNIFTY2340640600PE,,2023-04-03,NSE,FO,,sell,false,25.000000,181.750000,605479145,1700000074620136,2023-04-03T13:43:16,2023-04-06
BANKNIFTY2340640800CE,,2023-04-05,NSE,FO,,buy,false,100.000000,242.550000,430791013,1500000007932416,2023-04-05T09:29:28,2023-04-06
BANKNIFTY2340640800CE,,2023-04-05,NSE,FO,,buy,false,25.000000,242.500000,430791012,1500000007932416,2023-04-05T09:29:28,2023-04-06
BANKNIFTY2340640800CE,,2023-04-05,NSE,FO,,sell,false,125.000000,235.000000,433846424,1500000009720806,2023-04-05T12:36:32,2023-04-06
NIFTY2351118300PE,,2023-05-11,NSE,FO,,buy,false,50.000000,34.000000,88837374,1100000019712267,2023-05-11T09:43:52,2023-05-11
NIFTY2351118300PE,,2023-05-11,NSE,FO,,sell,false,50.000000,37.500000,89280882,1100000023843376,2023-05-11T09:50:08,2023-05-11
NIFTY2351118300PE,,2023-05-11,NSE,FO,,buy,false,250.000000,27.150000,94304002,1100000072386229,2023-05-11T12:14:24,2023-05-11
NIFTY2351118300PE,,2023-05-11,NSE,FO,,sell,false,250.000000,20.100000,94612917,1100000075019036,2023-05-11T12:22:40,2023-05-11
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,25.000000,86.200000,607836472,1700000066141335,2023-05-18T11:06:10,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,150.000000,86.200000,607836471,1700000066141335,2023-05-18T11:06:10,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,125.000000,86.150000,607836470,1700000066141335,2023-05-18T11:06:10,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,50.000000,86.100000,607836469,1700000066141335,2023-05-18T11:06:10,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,25.000000,86.100000,607836468,1700000066141335,2023-05-18T11:06:10,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,125.000000,86.100000,607836467,1700000066141335,2023-05-18T11:06:10,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,25.000000,59.600000,609702132,1700000086676985,2023-05-18T11:54:50,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,25.000000,59.650000,609702133,1700000086676985,2023-05-18T11:54:50,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,buy,false,25.000000,59.600000,609702131,1700000086676985,2023-05-18T11:54:50,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,50.000000,117.150000,611093670,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,25.000000,117.200000,611093669,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,25.000000,117.200000,611093668,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,100.000000,117.200000,611093667,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,275.000000,117.200000,611093666,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,25.000000,117.300000,611093665,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,25.000000,117.350000,611093664,1700000101509977,2023-05-18T12:25:24,2023-05-18
BANKNIFTY2351844000PE,,2023-05-18,NSE,FO,,sell,false,50.000000,117.150000,611093671,1700000101509977,2023-05-18T12:25:24,2023-05-18
NIFTY2351818150CE,,2023-05-18,NSE,FO,,buy,false,100.000000,52.100000,11870852,1000000097000223,2023-05-18T13:01:13,2023-05-18
NIFTY2351818150CE,,2023-05-18,NSE,FO,,buy,false,250.000000,52.100000,11870850,1000000097000223,2023-05-18T13:01:13,2023-05-18
NIFTY2351818150CE,,2023-05-18,NSE,FO,,buy,false,50.000000,52.100000,11870849,1000000097000223,2023-05-18T13:01:13,2023-05-18
NIFTY2351818150CE,,2023-05-18,NSE,FO,,buy,false,100.000000,52.100000,11870851,1000000097000223,2023-05-18T13:01:13,2023-05-18
NIFTY2351818150CE,,2023-05-18,NSE,FO,,sell,false,500.000000,61.650000,12637436,1000000104064338,2023-05-18T13:22:50,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.600000,17818039,1000000142109993,2023-05-18T14:40:27,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,147.150000,103270354,1100000143065026,2023-05-18T14:40:27,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.600000,17821792,1000000142135900,2023-05-18T14:40:31,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,149.150000,103275523,1100000143099549,2023-05-18T14:40:31,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.600000,17823518,1000000142145832,2023-05-18T14:40:32,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,150.400000,103278099,1100000143113701,2023-05-18T14:40:32,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.600000,17831593,1000000142193775,2023-05-18T14:40:36,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.600000,17832031,1000000142197835,2023-05-18T14:40:36,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,153.900000,103289513,1100000143180207,2023-05-18T14:40:36,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,154.250000,103290012,1100000143184044,2023-05-18T14:40:36,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,sell,false,250.000000,0.550000,17871232,1000000142419811,2023-05-18T14:40:53,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,200.000000,150.900000,103334096,1100000143487663,2023-05-18T14:40:53,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,150.850000,103334097,1100000143487663,2023-05-18T14:40:53,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.150000,20749779,1000000157588247,2023-05-18T15:17:04,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,172.400000,106746365,1100000163565498,2023-05-18T15:17:04,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.150000,20751941,1000000157600326,2023-05-18T15:17:08,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.150000,20751810,1000000157598875,2023-05-18T15:17:08,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,171.500000,106748519,1100000163580792,2023-05-18T15:17:08,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,171.350000,106748789,1100000163582833,2023-05-18T15:17:08,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.150000,20754254,1000000157611665,2023-05-18T15:17:13,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.150000,20754226,1000000157611526,2023-05-18T15:17:13,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,173.450000,106752025,1100000163600437,2023-05-18T15:17:13,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,173.400000,106752096,1100000163600836,2023-05-18T15:17:13,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,sell,false,250.000000,0.100000,20770053,1000000157701089,2023-05-18T15:17:54,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,100.000000,171.150000,106774406,1100000163738078,2023-05-18T15:17:54,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,171.150000,106774407,1100000163738078,2023-05-18T15:17:54,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,171.150000,106774408,1100000163738078,2023-05-18T15:17:54,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,171.150000,106774409,1100000163738078,2023-05-18T15:17:54,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.150000,20778067,1000000157751347,2023-05-18T15:18:12,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,170.950000,106789213,1100000163810157,2023-05-18T15:18:12,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,sell,false,50.000000,0.100000,20782501,1000000157784087,2023-05-18T15:18:23,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,172.700000,106796146,1100000163857410,2023-05-18T15:18:23,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.100000,20842030,1000000158078658,2023-05-18T15:20:09,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,168.500000,106861305,1100000164268422,2023-05-18T15:20:09,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,sell,false,50.000000,0.050000,20843851,1000000158086017,2023-05-18T15:20:13,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,168.700000,106862841,1100000164277006,2023-05-18T15:20:13,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.100000,20845921,1000000158096928,2023-05-18T15:20:18,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,buy,false,50.000000,0.100000,20845984,1000000158097348,2023-05-18T15:20:18,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,169.300000,106865171,1100000164290281,2023-05-18T15:20:18,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,buy,false,50.000000,169.400000,106865255,1100000164290758,2023-05-18T15:20:18,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,sell,false,50.000000,0.050000,20898330,1000000158351968,2023-05-18T15:22:13,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,169.050000,106938573,1100000164676419,2023-05-18T15:22:13,2023-05-18
NIFTY2351818300CE,,2023-05-18,NSE,FO,,sell,false,50.000000,0.050000,20903483,1000000158379326,2023-05-18T15:22:25,2023-05-18
NIFTY2351818300PE,,2023-05-18,NSE,FO,,sell,false,50.000000,168.050000,106947345,1100000164720276,2023-05-18T15:22:25,2023-05-18
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,127.350000,770814,1000000009480573,2023-05-22T09:26:18,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,50.300000,86703291,1100000008934141,2023-05-22T09:26:18,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,126.500000,773692,1000000009522840,2023-05-22T09:26:20,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,50.650000,86705093,1100000008966748,2023-05-22T09:26:20,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,126.100000,775428,1000000009549527,2023-05-22T09:26:22,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,50.550000,86706108,1100000008986007,2023-05-22T09:26:22,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,125.600000,778426,1000000009587851,2023-05-22T09:26:25,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,50.650000,86707918,1100000009014115,2023-05-22T09:26:25,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,120.100000,943164,1000000011992766,2023-05-22T09:30:48,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,51.300000,86849276,1100000011073324,2023-05-22T09:30:48,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,121.450000,944748,1000000012014943,2023-05-22T09:30:51,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,50.400000,86850855,1100000011093948,2023-05-22T09:30:51,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,120.750000,944992,1000000012020370,2023-05-22T09:30:52,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,50.600000,86851168,1100000011098665,2023-05-22T09:30:52,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,121.450000,946088,1000000012042843,2023-05-22T09:30:55,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,50.500000,86852296,1100000011118804,2023-05-22T09:30:55,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,126.850000,1087465,1000000014142576,2023-05-22T09:35:11,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,46.100000,87007086,1100000013010116,2023-05-22T09:35:11,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,125.650000,1089961,1000000014180112,2023-05-22T09:35:16,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,46.700000,87010160,1100000013042936,2023-05-22T09:35:16,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,134.500000,1211765,1000000015630137,2023-05-22T09:37:33,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.700000,87099933,1100000014145888,2023-05-22T09:37:33,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,134.700000,1220213,1000000015716383,2023-05-22T09:37:40,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.500000,87103777,1100000014200725,2023-05-22T09:37:40,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,133.850000,1224222,1000000015766135,2023-05-22T09:37:45,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.650000,87106515,1100000014235237,2023-05-22T09:37:45,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,133.000000,1228479,1000000015814698,2023-05-22T09:37:49,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,43.900000,87109318,1100000014270553,2023-05-22T09:37:50,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,133.450000,1231926,1000000015866364,2023-05-22T09:37:56,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,43.800000,87112188,1100000014307380,2023-05-22T09:37:56,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,134.500000,1246215,1000000016056991,2023-05-22T09:38:18,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.800000,87122634,1100000014442078,2023-05-22T09:38:19,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,135.450000,1254327,1000000016143363,2023-05-22T09:38:27,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,135.250000,1254592,1000000016146863,2023-05-22T09:38:27,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.550000,87127689,1100000014497776,2023-05-22T09:38:27,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.450000,87127907,1100000014501147,2023-05-22T09:38:27,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,136.400000,1259241,1000000016208787,2023-05-22T09:38:35,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,42.950000,87132451,1100000014543792,2023-05-22T09:38:35,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,136.000000,1266903,1000000016294978,2023-05-22T09:38:43,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.500000,87137556,1100000014607526,2023-05-22T09:38:43,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,135.950000,1272066,1000000016360122,2023-05-22T09:38:51,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,43.050000,87142751,1100000014657399,2023-05-22T09:38:52,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,buy,false,50.000000,137.750000,1278070,1000000016437933,2023-05-22T09:39:00,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,buy,false,50.000000,42.400000,87148214,1100000014716295,2023-05-22T09:39:00,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,50.000000,151.050000,9247066,1000000138679291,2023-05-22T15:25:34,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,250.000000,151.050000,9247067,1000000138679291,2023-05-22T15:25:34,2023-05-25
NIFTY23MAY18200CE,,2023-05-22,NSE,FO,,sell,false,100.000000,151.000000,9247068,1000000138679291,2023-05-22T15:25:34,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,50.000000,29.350000,94391055,1100000118222860,2023-05-22T15:25:36,2023-05-25
NIFTY23MAY18200PE,,2023-05-22,NSE,FO,,sell,false,350.000000,29.300000,94391056,1100000118222860,2023-05-22T15:25:36,2023-05-25
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,buy,false,80.000000,54.650000,173800379,1200000016205590,2023-05-23T09:42:14,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,buy,false,320.000000,54.650000,173800380,1200000016205590,2023-05-23T09:42:14,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,buy,false,40.000000,53.450000,173815656,1200000016399123,2023-05-23T09:42:40,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,buy,false,40.000000,53.450000,173815655,1200000016399123,2023-05-23T09:42:40,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,buy,false,320.000000,53.450000,173815653,1200000016399123,2023-05-23T09:42:40,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,buy,false,400.000000,53.450000,173815654,1200000016399123,2023-05-23T09:42:40,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,sell,false,600.000000,56.000000,178522798,1200000075056402,2023-05-23T12:27:22,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,sell,false,40.000000,56.000000,178522733,1200000075056402,2023-05-23T12:27:22,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,sell,false,40.000000,56.000000,178522703,1200000075056402,2023-05-23T12:27:22,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,sell,false,40.000000,56.000000,178522747,1200000075056402,2023-05-23T12:27:22,2023-05-23
FINNIFTY2352319400CE,,2023-05-23,NSE,FO,,sell,false,480.000000,56.000000,178522763,1200000075056402,2023-05-23T12:27:22,2023-05-23
FINNIFTY2352319500PE,,2023-05-23,NSE,FO,,buy,false,800.000000,75.850000,780469342,1900000089547317,2023-05-23T12:46:38,2023-05-23
FINNIFTY2352319500PE,,2023-05-23,NSE,FO,,sell,false,680.000000,82.000000,785816192,1900000106927461,2023-05-23T13:22:53,2023-05-23
FINNIFTY2352319500PE,,2023-05-23,NSE,FO,,sell,false,120.000000,82.000000,785816191,1900000106927461,2023-05-23T13:22:53,2023-05-23
FINNIFTY2352319350CE,,2023-05-23,NSE,FO,,buy,false,360.000000,60.400000,186057867,1200000147080246,2023-05-23T14:53:11,2023-05-23
FINNIFTY2352319350CE,,2023-05-23,NSE,FO,,buy,false,40.000000,60.400000,186057866,1200000147080246,2023-05-23T14:53:11,2023-05-23
FINNIFTY2352319350CE,,2023-05-23,NSE,FO,,sell,false,400.000000,75.000000,186725723,1200000149961772,2023-05-23T14:56:52,2023-05-23
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,buy,false,100.000000,96.900000,89130264,1100000029738016,2023-05-24T10:19:44,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,buy,false,50.000000,96.900000,89130262,1100000029738016,2023-05-24T10:19:44,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,buy,false,150.000000,96.900000,89130265,1100000029738016,2023-05-24T10:19:44,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,buy,false,200.000000,96.900000,89130263,1100000029738016,2023-05-24T10:19:44,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,50.000000,114.250000,91997440,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,50.000000,114.200000,91997445,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,100.000000,114.250000,91997441,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,50.000000,114.200000,91997444,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,50.000000,114.250000,91997439,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,50.000000,114.200000,91997443,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18450PE,,2023-05-24,NSE,FO,,sell,false,150.000000,114.200000,91997442,1100000061642057,2023-05-24T12:15:22,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,buy,false,100.000000,83.550000,7821251,1000000090022153,2023-05-24T13:22:50,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,buy,false,50.000000,83.400000,7821248,1000000090022153,2023-05-24T13:22:50,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,buy,false,150.000000,83.500000,7821249,1000000090022153,2023-05-24T13:22:50,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,buy,false,50.000000,83.550000,7821252,1000000090022153,2023-05-24T13:22:50,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,buy,false,150.000000,83.550000,7821250,1000000090022153,2023-05-24T13:22:50,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,sell,false,200.000000,83.400000,7825790,1000000090070477,2023-05-24T13:23:06,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,sell,false,100.000000,83.350000,7825792,1000000090070477,2023-05-24T13:23:06,2023-05-25
NIFTY23MAY18250CE,,2023-05-24,NSE,FO,,sell,false,200.000000,83.400000,7825791,1000000090070477,2023-05-24T13:23:06,2023-05-25
NIFTY23MAY18350PE,,2023-05-25,NSE,FO,,buy,false,700.000000,70.700000,89030235,1100000023487722,2023-05-25T09:48:47,2023-05-25
NIFTY23MAY18350PE,,2023-05-25,NSE,FO,,buy,false,50.000000,70.700000,89030236,1100000023487722,2023-05-25T09:48:47,2023-05-25
NIFTY23MAY18350PE,,2023-05-25,NSE,FO,,sell,false,200.000000,100.000000,90167609,1100000030830968,2023-05-25T10:06:54,2023-05-25
NIFTY23MAY18350PE,,2023-05-25,NSE,FO,,sell,false,150.000000,100.000000,90167610,1100000030830968,2023-05-25T10:06:54,2023-05-25
NIFTY23MAY18350PE,,2023-05-25,NSE,FO,,sell,false,400.000000,100.000000,90167611,1100000030830968,2023-05-25T10:06:54,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.150000,440446137,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.150000,440446138,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.150000,440446139,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.200000,440446140,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.200000,440446141,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.150000,440446136,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,25.000000,82.200000,440446142,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,100.000000,82.250000,440446143,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,175.000000,82.250000,440446144,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,buy,false,50.000000,82.250000,440446145,1500000130942904,2023-05-25T13:31:19,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,sell,false,150.000000,97.250000,441280306,1500000139887216,2023-05-25T13:48:06,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,sell,false,25.000000,97.250000,441280308,1500000139887216,2023-05-25T13:48:06,2023-05-25
BANKNIFTY23MAY43400CE,,2023-05-25,NSE,FO,,sell,false,50.000000,97.250000,441280307,1500000139887216,2023-05-25T13:48:06,2023-05-25
